image_id,feature_value,feature_name,label
..\data\datasets\yacine\original_splits\train\pools\img1293.jpg,-0.1185350955493116,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img1293.jpg,0.055874573472964664,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img1293.jpg,0.011059770982849087,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img1293.jpg,0.9870134263593108,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img1293.jpg,2.3623005257711327e-05,R,pools
..\data\datasets\yacine\original_splits\train\pools\img1427.jpg,0.534488188976378,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img1427.jpg,0.2690858181163185,std,pools
..\data\datasets\yacine\original_splits\train\pools\img1427.jpg,128.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img1427.jpg,78.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img1427.jpg,15.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img1427.jpg,78.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img1427.jpg,63.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img1427.jpg,-0.14815519221748696,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img1427.jpg,0.07820083042645427,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img1427.jpg,0.0068161665769731535,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img1427.jpg,0.9506685335983671,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img1427.jpg,1.1125495913311134e-05,R,pools
..\data\datasets\yacine\original_splits\train\no_pools\img574.jpg,0.3811665198237885,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img574.jpg,0.14245679327591113,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img574.jpg,92.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img574.jpg,99.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img574.jpg,8.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img574.jpg,99.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img574.jpg,91.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img574.jpg,-0.051707051843438726,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img574.jpg,0.018578107993368797,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img574.jpg,0.027002627820450622,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img574.jpg,0.8467961788547331,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img574.jpg,8.606505932229336e-05,R,no_pools
..\data\datasets\yacine\original_splits\train\pools\img383.jpg,0.3813167381974249,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img383.jpg,0.13764548173032354,std,pools
..\data\datasets\yacine\original_splits\train\pools\img383.jpg,85.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img383.jpg,86.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img383.jpg,4.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img383.jpg,86.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img383.jpg,82.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img383.jpg,-0.055063064673140344,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img383.jpg,0.020312965719695212,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img383.jpg,0.01399350350899814,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img383.jpg,0.9088184824321852,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img383.jpg,3.6240871893133964e-05,R,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1341.jpg,0.4825243027888446,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1341.jpg,0.17147770714137542,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1341.jpg,108.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1341.jpg,105.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1341.jpg,1.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1341.jpg,105.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1341.jpg,104.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1341.jpg,-0.10543461012434237,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1341.jpg,0.049535424387967764,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1341.jpg,0.013722479650799195,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1341.jpg,0.8712352474787988,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1341.jpg,3.7729248661522163e-05,R,no_pools
..\data\datasets\yacine\original_splits\train\pools\img803.jpg,0.37486153846153847,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img803.jpg,0.15319163352549012,std,pools
..\data\datasets\yacine\original_splits\train\pools\img803.jpg,79.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img803.jpg,77.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img803.jpg,1.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img803.jpg,77.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img803.jpg,76.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img803.jpg,-0.05105983000109484,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img803.jpg,0.018413109793283013,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img803.jpg,0.016534087924611002,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img803.jpg,0.8915756617556175,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img803.jpg,4.632129641801708e-05,R,pools
..\data\datasets\yacine\original_splits\train\pools\img1157.jpg,0.4834555555555555,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img1157.jpg,0.27185104801635157,std,pools
..\data\datasets\yacine\original_splits\train\pools\img1157.jpg,93.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img1157.jpg,78.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img1157.jpg,8.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img1157.jpg,78.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img1157.jpg,70.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img1157.jpg,-0.10941624238357561,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img1157.jpg,0.05206665626895654,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img1157.jpg,0.007824030798689846,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img1157.jpg,0.9316193076017091,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img1157.jpg,1.481536125269578e-05,R,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1361.jpg,0.96893,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1361.jpg,0.789253590984862,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1361.jpg,108.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1361.jpg,106.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1361.jpg,1.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1361.jpg,106.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1361.jpg,105.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1361.jpg,-1.7320512383468425,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1361.jpg,1.6174338925860465,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1361.jpg,0.07786404977777778,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1361.jpg,1.3636026014633176,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1361.jpg,0.000234656923204124,R,no_pools
..\data\datasets\yacine\original_splits\train\pools\img831.jpg,0.5763367588932806,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img831.jpg,0.23874165051391266,std,pools
..\data\datasets\yacine\original_splits\train\pools\img831.jpg,138.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img831.jpg,209.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img831.jpg,6.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img831.jpg,209.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img831.jpg,203.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img831.jpg,-0.18793725509993064,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img831.jpg,0.10723383231017253,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img831.jpg,0.0058639920161227335,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img831.jpg,0.9669765454131507,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img831.jpg,7.283362721821618e-06,R,pools
..\data\datasets\yacine\original_splits\train\pools\img279.jpg,0.46670634920634924,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img279.jpg,0.24415231022233266,std,pools
..\data\datasets\yacine\original_splits\train\pools\img279.jpg,106.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img279.jpg,54.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img279.jpg,1.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img279.jpg,54.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img279.jpg,53.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img279.jpg,-0.09967857338300208,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img279.jpg,0.04597757770844832,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img279.jpg,0.005572458876291257,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img279.jpg,0.9752811180972041,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img279.jpg,6.0203416840654e-06,R,pools
..\data\datasets\yacine\original_splits\train\no_pools\img953.jpg,0.3216929133858268,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img953.jpg,0.23311376016930724,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img953.jpg,64.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img953.jpg,50.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img953.jpg,127.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img953.jpg,50.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img953.jpg,-77.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img953.jpg,-0.030808242984819805,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img953.jpg,0.009639307128811383,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img953.jpg,0.009200150823981647,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img953.jpg,0.9071727644532471,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img953.jpg,2.0437640450454708e-05,R,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img159.jpg,1.138630588235294,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img159.jpg,1.3270809483865418,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img159.jpg,96.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img159.jpg,96.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img159.jpg,1.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img159.jpg,96.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img159.jpg,95.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img159.jpg,-3.0136310846546333,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img159.jpg,3.0431782666666183,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img159.jpg,0.4310931774892734,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img159.jpg,1.1767042553517157,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img159.jpg,0.0015431643832515274,R,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1299.jpg,0.29177833333333336,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img1299.jpg,0.10163159014462027,std,pools
..\data\datasets\yacine\original_splits\train\pools\img1299.jpg,65.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img1299.jpg,65.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img1299.jpg,2.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img1299.jpg,65.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img1299.jpg,63.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img1299.jpg,-0.01865058481225746,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img1299.jpg,0.004894208009196152,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img1299.jpg,0.0358776832,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img1299.jpg,0.7284343083393119,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img1299.jpg,0.00012277101431612536,R,pools
..\data\datasets\yacine\original_splits\train\pools\img1006.jpg,0.357646963562753,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img1006.jpg,0.18360168290657872,std,pools
..\data\datasets\yacine\original_splits\train\pools\img1006.jpg,77.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img1006.jpg,76.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img1006.jpg,24.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img1006.jpg,76.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img1006.jpg,52.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img1006.jpg,-0.04142050170205588,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img1006.jpg,0.014196439888214863,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img1006.jpg,0.016768897378419575,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img1006.jpg,0.8633523110364032,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img1006.jpg,4.9110069191948824e-05,R,pools
..\data\datasets\yacine\original_splits\train\pools\img1426.jpg,0.45641095890410954,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img1426.jpg,0.16136059935479083,std,pools
..\data\datasets\yacine\original_splits\train\pools\img1426.jpg,94.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img1426.jpg,84.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img1426.jpg,1.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img1426.jpg,84.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img1426.jpg,83.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img1426.jpg,-0.09879925325742697,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img1426.jpg,0.043396042069197754,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img1426.jpg,0.020744581052104832,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img1426.jpg,0.9129293870039709,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img1426.jpg,6.017962374849084e-05,R,pools
..\data\datasets\yacine\original_splits\train\pools\img475.jpg,0.30858912133891214,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img475.jpg,0.11686048803179051,std,pools
..\data\datasets\yacine\original_splits\train\pools\img475.jpg,73.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img475.jpg,86.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img475.jpg,3.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img475.jpg,86.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img475.jpg,83.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img475.jpg,-0.02693009351051998,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img475.jpg,0.007902595689455701,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img475.jpg,0.017010791760648448,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img475.jpg,0.8529166780429603,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img475.jpg,4.893931383009864e-05,R,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1385.jpg,0.7528536912751678,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1385.jpg,0.5113120569671772,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1385.jpg,97.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1385.jpg,84.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1385.jpg,2.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1385.jpg,84.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1385.jpg,82.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1385.jpg,-0.6854345663553809,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1385.jpg,0.5046936446566337,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1385.jpg,0.028818482598081167,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1385.jpg,1.3099039336871945,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1385.jpg,6.752462168591045e-05,R,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img283.jpg,1.3624117647058822,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img283.jpg,1.325768745365465,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img283.jpg,150.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img283.jpg,148.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img283.jpg,1.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img283.jpg,148.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img283.jpg,147.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img283.jpg,-5.622946005705252,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img283.jpg,7.366271272092822,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img283.jpg,0.13722799981545558,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img283.jpg,1.4326906571443097,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img283.jpg,0.00043973654285967,R,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img358.jpg,0.4023240506329114,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img358.jpg,0.17532188953341277,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img358.jpg,90.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img358.jpg,102.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img358.jpg,13.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img358.jpg,102.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img358.jpg,89.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img358.jpg,-0.065512830088717,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img358.jpg,0.02574923910434542,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img358.jpg,0.01026155451726041,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img358.jpg,0.9521038304994309,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img358.jpg,2.2280286215980993e-05,R,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img614.jpg,1.3453906542056076,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img614.jpg,1.2394706013855508,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img614.jpg,157.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img614.jpg,165.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img614.jpg,1.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img614.jpg,165.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img614.jpg,164.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img614.jpg,-5.120073856445057,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img614.jpg,6.608300045347976,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img614.jpg,0.13811639016857366,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img614.jpg,1.3674301299472873,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img614.jpg,0.00045196890800669465,R,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img431.jpg,2.684633333333333,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img431.jpg,4.268378403000263,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img431.jpg,174.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img431.jpg,221.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img431.jpg,1.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img431.jpg,221.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img431.jpg,220.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img431.jpg,-72.64247641311556,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img431.jpg,187.04154290569485,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img431.jpg,0.4830032327111111,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img431.jpg,1.7848429241146926,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img431.jpg,0.0016063690267713593,R,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1050.jpg,0.47042047244094487,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img1050.jpg,0.2339620905915365,std,pools
..\data\datasets\yacine\original_splits\train\pools\img1050.jpg,115.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img1050.jpg,67.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img1050.jpg,49.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img1050.jpg,67.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img1050.jpg,18.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img1050.jpg,-0.1011842141728096,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img1050.jpg,0.04703072458941647,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img1050.jpg,0.005715841150722302,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img1050.jpg,0.9669871232930677,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img1050.jpg,6.827426880962051e-06,R,pools
..\data\datasets\yacine\original_splits\train\pools\img255.jpg,0.43420159999999997,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img255.jpg,0.18930478801145373,std,pools
..\data\datasets\yacine\original_splits\train\pools\img255.jpg,98.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img255.jpg,95.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img255.jpg,2.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img255.jpg,95.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img255.jpg,93.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img255.jpg,-0.07613420451687901,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img255.jpg,0.03204822718773986,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img255.jpg,0.014267344486400001,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img255.jpg,0.8684515423242674,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img255.jpg,3.973023584569191e-05,R,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1260.jpg,0.5368299212598425,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1260.jpg,0.23822411054664605,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1260.jpg,144.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1260.jpg,152.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1260.jpg,127.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1260.jpg,152.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1260.jpg,25.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1260.jpg,-0.1501832440470537,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1260.jpg,0.07963443557399737,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1260.jpg,0.006770983346766693,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1260.jpg,0.9564646770495153,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1260.jpg,1.094900281628508e-05,R,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1051.jpg,0.4505182186234818,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img1051.jpg,0.24562526771273455,std,pools
..\data\datasets\yacine\original_splits\train\pools\img1051.jpg,84.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img1051.jpg,81.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img1051.jpg,1.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img1051.jpg,81.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img1051.jpg,80.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img1051.jpg,-0.0894006593283995,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img1051.jpg,0.03951493712364931,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img1051.jpg,0.009075891139995738,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img1051.jpg,0.938538720970141,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img1051.jpg,1.906131214990392e-05,R,pools
..\data\datasets\yacine\original_splits\train\pools\img848.jpg,0.36081138211382113,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img848.jpg,0.19626124218494959,std,pools
..\data\datasets\yacine\original_splits\train\pools\img848.jpg,74.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img848.jpg,65.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img848.jpg,2.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img848.jpg,65.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img848.jpg,63.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img848.jpg,-0.04554711351599611,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img848.jpg,0.016057756592281362,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img848.jpg,0.00881264051821006,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img848.jpg,0.9406443894706911,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img848.jpg,1.7899501136842133e-05,R,pools
..\data\datasets\yacine\original_splits\train\pools\img613.jpg,0.45384251968503936,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img613.jpg,0.1921997813969556,std,pools
..\data\datasets\yacine\original_splits\train\pools\img613.jpg,112.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img613.jpg,114.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img613.jpg,11.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img613.jpg,114.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img613.jpg,103.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img613.jpg,-0.08972746533476204,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img613.jpg,0.04007427407579386,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img613.jpg,0.007434104135408272,uniformity,pools
