image_id,feature_name,feature_value,label
..\data\datasets\yacine\original_splits\train\pools\img236.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img698.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img374.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img604.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img35.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img891.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img881.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1108.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img934.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img627.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img943.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img839.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img445.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img680.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1390.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1156.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1148.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img152.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1151.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1256.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img439.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1013.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img150.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img406.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img240.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1115.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img624.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img84.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1238.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img249.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1024.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img343.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img993.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1060.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img931.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img876.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1427.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1462.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img918.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1159.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img997.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1031.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img684.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1064.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1031.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img452.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1041.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img565.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img111.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img847.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img986.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img731.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img135.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img799.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img151.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img175.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img877.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img405.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1055.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1262.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1515.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img126.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img990.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1180.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img238.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img405.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img991.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img834.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1329.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img2.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img733.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img873.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img555.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img917.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1496.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img237.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img15.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img344.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1423.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img865.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img905.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img502.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img500.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1211.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img391.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img735.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img925.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1079.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img945.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img988.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img737.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img699.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img642.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1243.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img127.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img157.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1162.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1188.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1468.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img333.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img189.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1007.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1009.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img795.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1297.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img778.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img749.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1420.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img291.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1288.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img216.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img779.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1038.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1137.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img8.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1437.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1224.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1454.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1446.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img711.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img959.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img149.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img668.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1482.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img385.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img421.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img990.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1356.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img183.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img124.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1390.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1158.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img241.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1240.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1532.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img687.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1010.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1163.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1441.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img903.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img859.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img400.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img629.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1280.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1462.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img172.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1311.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1544.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img742.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img625.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1352.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img663.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1298.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img540.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img298.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img268.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1498.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1074.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1415.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img860.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img740.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img371.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img682.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1381.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img394.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img43.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1446.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img145.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img367.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1349.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1432.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img342.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img713.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img941.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img610.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img896.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1160.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img736.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1268.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img569.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img7.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1054.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img19.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1347.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1111.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1306.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\pools\img322.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img162.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img169.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img826.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img105.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img79.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img947.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1232.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img999.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1399.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1281.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1081.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1266.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img142.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img499.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1305.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img650.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img983.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1021.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1226.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img578.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1095.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img363.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1330.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1456.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img687.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1354.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img576.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\pools\img809.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1014.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1030.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img584.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\pools\img492.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img767.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img520.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img938.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1186.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img700.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img349.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1086.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1192.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img49.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1538.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1086.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1082.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img987.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1448.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img761.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img961.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1102.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img923.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img589.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1104.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img839.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img949.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img649.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1205.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img132.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img48.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1172.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img873.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img728.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img197.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img179.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img959.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img32.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img8.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1106.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img846.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img527.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1534.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img493.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img168.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img514.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img504.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img548.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1288.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1433.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1494.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1212.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1463.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img66.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1134.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img708.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1430.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img519.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img912.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1468.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1085.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img571.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1283.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1436.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img522.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img144.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img690.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1394.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1130.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img477.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1409.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1105.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img295.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img758.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img454.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img21.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img639.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1484.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img776.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1501.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1081.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1169.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img600.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img939.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1293.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1427.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img574.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img383.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1341.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img803.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\pools\img1157.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1361.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img831.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img279.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img953.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img159.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1299.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\pools\img1006.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1426.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\pools\img475.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1385.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img283.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img358.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img614.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img431.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1050.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img255.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1260.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1051.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img848.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img613.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img516.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img453.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1069.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img305.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img792.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img567.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1337.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img930.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img440.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1438.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img717.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1056.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img656.jpg,has_blue,1,pools
